"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
Qatar,6015,,9.0,,555.0,5451,37.0,2088.0,3.0,64620.0,22429.0
Malaysia,5425,,89.0,,3295.0,2041,45.0,168.0,3.0,108216.0,3344.0
Dominican Republic,4964,,235.0,,416.0,4313,128.0,458.0,22.0,57809.0,5329.0
Panama,4658,191.0,136.0,10.0,204.0,4318,98.0,1080.0,32.0,20996.0,4866.0
Colombia,3977,,189.0,,804.0,2984,98.0,78.0,4.0,65169.0,1281.0
Finland,3868,,98.0,,2000.0,1770,67.0,698.0,18.0,59200.0,10685.0
Luxembourg,3558,,75.0,,637.0,2846,32.0,5684.0,120.0,33798.0,53992.0
Egypt,3333,,250.0,,821.0,2262,,33.0,2.0,55000.0,537.0
South Africa,3300,,58.0,,1055.0,2187,36.0,56.0,1.0,121510.0,2049.0
Morocco,3046,,143.0,,350.0,2553,1.0,83.0,4.0,16386.0,444.0
Argentina,3031,,142.0,,737.0,2152,123.0,67.0,3.0,34568.0,765.0
Bangladesh,2948,,101.0,,85.0,2762,1.0,18.0,0.6,26604.0,162.0
Thailand,2811,19.0,48.0,1.0,2108.0,655,61.0,40.0,0.7,142589.0,2043.0
Algeria,2718,,384.0,,1099.0,1235,40.0,62.0,9.0,6500.0,148.0
Moldova,2548,,70.0,,457.0,2021,212.0,632.0,17.0,11763.0,2916.0
Greece,2245,,116.0,,577.0,1552,61.0,215.0,11.0,54344.0,5214.0
Hungary,2098,114.0,213.0,14.0,287.0,1598,82.0,217.0,22.0,50052.0,5181.0
Kuwait,1995,,9.0,,367.0,1619,39.0,467.0,2.0,,
Kazakhstan,1967,115.0,19.0,,452.0,1496,22.0,105.0,1.0,126727.0,6749.0
Bahrain,1907,,7.0,,769.0,1131,2.0,1121.0,4.0,89225.0,52437.0
Croatia,1881,,47.0,,771.0,1063,18.0,458.0,11.0,26610.0,6482.0
Iceland,1773,,10.0,,1362.0,401,4.0,5196.0,29.0,43143.0,126429.0
Uzbekistan,1657,30.0,5.0,,261.0,1391,8.0,50.0,0.1,136000.0,4063.0
Iraq,1574,,82.0,,1043.0,449,,39.0,2.0,59055.0,1468.0
Estonia,1535,,40.0,,165.0,1330,9.0,1157.0,30.0,40930.0,30855.0
Oman,1508,98.0,8.0,1.0,238.0,1262,3.0,295.0,2.0,,
New Zealand,1445,5.0,13.0,1.0,1006.0,426,3.0,300.0,3.0,89508.0,18562.0
Azerbaijan,1436,,19.0,,791.0,626,16.0,142.0,2.0,95747.0,9443.0
Armenia,1401,62.0,24.0,2.0,609.0,768,30.0,473.0,8.0,13929.0,4701.0
Lithuania,1350,24.0,37.0,,298.0,1015,17.0,496.0,14.0,70753.0,25990.0
Slovenia,1335,,77.0,,193.0,1065,26.0,642.0,37.0,41802.0,20107.0
Bosnia and Herzegovina,1309,,49.0,,381.0,879,4.0,399.0,15.0,18538.0,5650.0
North Macedonia,1225,,54.0,,200.0,971,9.0,588.0,26.0,11870.0,5697.0
Slovakia,1173,,13.0,,251.0,909,8.0,215.0,2.0,46734.0,8560.0
Cameroon,1163,,42.0,,305.0,816,33.0,44.0,2.0,,
Cuba,1087,,36.0,,285.0,766,9.0,96.0,3.0,28598.0,2525.0
Ghana,1042,,9.0,,99.0,934,4.0,34.0,0.3,68591.0,2207.0
Afghanistan,1026,,36.0,,135.0,855,7.0,26.0,0.9,6422.0,165.0
Hong Kong,1026,,4.0,,630.0,392,8.0,137.0,0.5,131786.0,17579.0
Bulgaria,966,37.0,45.0,2.0,170.0,751,34.0,139.0,6.0,26417.0,3802.0
Tunisia,884,,38.0,,148.0,698,34.0,75.0,3.0,17287.0,1463.0
Ivory Coast,879,,10.0,,287.0,582,,33.0,0.4,,
Djibouti,846,,2.0,,102.0,742,,856.0,2.0,8144.0,8243.0
Cyprus,772,,12.0,,81.0,679,15.0,639.0,10.0,34087.0,28233.0
Latvia,748,9.0,5.0,,88.0,655,3.0,397.0,3.0,37972.0,20132.0
Andorra,717,,37.0,,248.0,432,17.0,9280.0,479.0,1673.0,21653.0
Diamond Princess,712,,13.0,,644.0,55,7.0,,,,
Lebanon,677,,21.0,,103.0,553,27.0,99.0,3.0,20929.0,3066.0
Nigeria,665,,22.0,,188.0,455,2.0,3.0,0.1,7153.0,35.0
Costa Rica,662,,6.0,,124.0,532,8.0,130.0,1.0,10879.0,2136.0
Niger,655,7.0,20.0,,124.0,511,,27.0,0.8,4715.0,195.0
Guinea,622,,5.0,,122.0,495,,47.0,0.4,,
Bolivia,598,34.0,34.0,1.0,37.0,527,3.0,51.0,3.0,3569.0,306.0
Kyrgyzstan,590,22.0,7.0,,216.0,367,5.0,90.0,1.0,26147.0,4008.0
Albania,584,,26.0,,327.0,231,5.0,203.0,9.0,5775.0,2007.0
Burkina Faso,581,,38.0,,357.0,186,,28.0,2.0,,
Uruguay,535,,11.0,1.0,313.0,211,13.0,154.0,3.0,13396.0,3856.0
Honduras,494,17.0,46.0,,29.0,419,10.0,50.0,5.0,2535.0,256.0
Channel Islands,488,,24.0,,73.0,391,,2807.0,138.0,3320.0,19095.0
San Marino,462,,39.0,,61.0,362,4.0,13616.0,1149.0,1726.0,50868.0
Palestine,449,,3.0,,71.0,375,,88.0,0.6,17329.0,3397.0
Malta,431,,3.0,,126.0,302,2.0,976.0,7.0,24919.0,56436.0
Jordan,425,,7.0,,282.0,136,5.0,42.0,0.7,33000.0,3234.0
Taiwan,425,3.0,6.0,,217.0,202,,18.0,0.3,55476.0,2329.0
Georgia,408,6.0,4.0,,95.0,309,6.0,102.0,1.0,7611.0,1908.0
Réunion,408,,,,238.0,170,2.0,456.0,,,
Senegal,377,,5.0,,235.0,137,1.0,23.0,0.3,,
DRC,350,18.0,25.0,,35.0,290,,4.0,0.3,,
Mauritius,328,,9.0,,224.0,95,3.0,258.0,7.0,9755.0,7670.0
Montenegro,313,1.0,5.0,,90.0,218,7.0,498.0,8.0,3874.0,6168.0
Sri Lanka,309,5.0,7.0,,100.0,202,1.0,14.0,0.3,6463.0,302.0
Isle of Man,300,,9.0,,200.0,91,15.0,3528.0,106.0,2509.0,29506.0
Guatemala,294,5.0,7.0,,24.0,263,3.0,16.0,0.4,7200.0,402.0
Venezuela,285,,10.0,,117.0,158,4.0,10.0,0.4,347236.0,12211.0
Mayotte,284,13.0,4.0,,117.0,163,4.0,1041.0,15.0,2000.0,7331.0
Kenya,281,,14.0,,69.0,198,2.0,5.0,0.3,13872.0,258.0
Vietnam,268,,,,216.0,52,8.0,3.0,,206253.0,2119.0
Tanzania,254,,10.0,,11.0,233,4.0,4.0,0.2,,
Mali,246,,14.0,,56.0,176,,12.0,0.7,,
Somalia,237,,8.0,,4.0,225,2.0,15.0,0.5,,
El Salvador,225,7.0,7.0,,48.0,170,2.0,35.0,1.0,13352.0,2059.0
Jamaica,223,,6.0,1.0,27.0,190,,75.0,2.0,1889.0,638.0
Paraguay,208,,8.0,,53.0,147,1.0,29.0,1.0,5501.0,771.0
Faeroe Islands,185,,,,178.0,7,,3786.0,,6171.0,126292.0
Martinique,163,,14.0,2.0,73.0,76,11.0,434.0,37.0,,
Congo,160,,6.0,,16.0,138,,29.0,1.0,,
Guadeloupe,148,,8.0,,73.0,67,13.0,370.0,20.0,,
Rwanda,147,,,,80.0,67,,11.0,,6959.0,537.0
Brunei,138,,1.0,,116.0,21,2.0,315.0,2.0,11633.0,26591.0
Gibraltar,132,,,,120.0,12,1.0,3918.0,,1912.0,56751.0
Cambodia,122,,,,110.0,12,1.0,7.0,,5768.0,345.0
Madagascar,121,,,,41.0,80,1.0,4.0,,2357.0,85.0
Gabon,120,,1.0,,7.0,112,2.0,54.0,0.4,572.0,257.0
Myanmar,119,,5.0,,7.0,107,,2.0,0.09,4692.0,86.0
Trinidad and Tobago,114,,8.0,,26.0,80,,81.0,6.0,1380.0,986.0
Ethiopia,111,,3.0,,16.0,92,1.0,1.0,0.03,7953.0,69.0
Sudan,107,,12.0,,8.0,87,,2.0,0.3,,
Liberia,99,,8.0,,7.0,84,,20.0,2.0,,
Aruba,97,,2.0,,51.0,44,4.0,909.0,19.0,1445.0,13534.0
French Guiana,97,,1.0,,76.0,20,1.0,325.0,3.0,,
Monaco,94,,3.0,,23.0,68,3.0,2395.0,76.0,,
Bermuda,86,,5.0,,37.0,44,10.0,1381.0,80.0,651.0,10453.0
Togo,84,,6.0,,53.0,25,,10.0,0.7,4381.0,529.0
Maldives,82,13.0,,,16.0,66,1.0,152.0,,4139.0,7657.0
Liechtenstein,81,,1.0,,55.0,25,,2124.0,26.0,900.0,23605.0
Equatorial Guinea,79,,,,7.0,72,,56.0,,854.0,609.0
Barbados,75,,5.0,,23.0,47,4.0,261.0,17.0,1063.0,3699.0
Sint Maarten,67,,10.0,,12.0,45,6.0,1563.0,233.0,163.0,3802.0
Cabo Verde,67,,1.0,,1.0,65,,121.0,2.0,,
Guyana,66,1.0,7.0,,9.0,50,5.0,84.0,9.0,328.0,417.0
Cayman Islands,66,,1.0,,7.0,58,3.0,1004.0,15.0,778.0,11838.0
Zambia,65,,3.0,,35.0,27,1.0,4.0,0.2,2586.0,141.0
Bahamas,60,,9.0,,11.0,40,1.0,153.0,23.0,,
Haiti,57,,3.0,,,54,,5.0,0.3,618.0,54.0
French Polynesia,56,,,,19.0,37,1.0,199.0,,1515.0,5393.0
Uganda,56,,,,38.0,18,,1.0,,13742.0,300.0
Benin,54,,1.0,,27.0,26,,4.0,0.08,,
Libya,51,,1.0,,15.0,35,,7.0,0.1,808.0,118.0
Guinea-Bissau,50,,,,3.0,47,,25.0,,1500.0,762.0
Macao,45,,,,24.0,21,1.0,69.0,,,
Sierra Leone,43,,,,6.0,37,,5.0,,,
Syria,39,,3.0,,5.0,31,,2.0,0.2,,
Eritrea,39,,,,3.0,36,,11.0,,,
Mozambique,39,,,,8.0,31,,1.0,,1110.0,36.0
Saint Martin,37,,2.0,,19.0,16,5.0,957.0,52.0,,
Mongolia,34,1.0,,,8.0,26,,10.0,,6800.0,2074.0
Chad,33,,,,8.0,25,,2.0,,,
Nepal,31,,,,4.0,27,,1.0,,29567.0,1015.0
Zimbabwe,25,,3.0,,2.0,20,,2.0,0.2,3308.0,223.0
Angola,24,,2.0,,6.0,16,,0.7,0.06,,
Eswatini,24,,1.0,,8.0,15,,21.0,0.9,714.0,615.0
Antigua and Barbuda,23,,3.0,,3.0,17,1.0,235.0,31.0,73.0,745.0
Timor-Leste,22,,,,1.0,21,,17.0,,322.0,244.0
Botswana,20,,1.0,,,19,,9.0,0.4,4432.0,1885.0
Laos,19,,,,2.0,17,,3.0,,1349.0,185.0
Belize,18,,2.0,,2.0,14,1.0,45.0,5.0,651.0,1637.0
Fiji,18,,,,3.0,15,,20.0,,,
New Caledonia,18,,,,15.0,3,1.0,63.0,,3451.0,12088.0
Malawi,17,,2.0,,3.0,12,1.0,0.9,0.1,429.0,22.0
Dominica,16,,,,8.0,8,,222.0,,345.0,4793.0
Namibia,16,,,,6.0,10,,6.0,,524.0,206.0
Saint Kitts and Nevis,15,,,,,15,,282.0,,247.0,4643.0
Saint Lucia,15,,,,13.0,2,,82.0,,364.0,1982.0
Curaçao,14,,1.0,,11.0,2,,85.0,6.0,286.0,1743.0
Grenada,14,,,,6.0,8,4.0,124.0,,92.0,818.0
CAR,12,,,,4.0,8,,2.0,,,
St. Vincent Grenadines,12,,,,1.0,11,,108.0,,94.0,847.0
Turks and Caicos,11,,1.0,,,10,,284.0,26.0,83.0,2144.0
Falkland Islands,11,,,,3.0,8,,3161.0,,319.0,91667.0
Greenland,11,,,,11.0,0,,194.0,,1101.0,19394.0
Montserrat,11,,,,2.0,9,1.0,2204.0,,36.0,7212.0
Seychelles,11,,,,5.0,6,,112.0,,,
Nicaragua,10,,2.0,,6.0,2,,2.0,0.3,,
Gambia,10,,1.0,,2.0,7,,4.0,0.4,316.0,131.0
Suriname,10,,1.0,,6.0,3,,17.0,2.0,,
MS Zaandam,9,,2.0,,,7,,,,,
Vatican City,9,,,,2.0,7,,11236.0,,,
Mauritania,7,,1.0,,6.0,0,,2.0,0.2,913.0,196.0
Papua New Guinea,7,,,,,7,,0.8,,604.0,68.0
Bhutan,6,1.0,,,2.0,4,,8.0,,8765.0,11359.0
St. Barth,6,,,,5.0,1,,607.0,,,
Western Sahara,6,,,,,6,,10.0,,,
British Virgin Islands,5,,1.0,,3.0,1,,165.0,33.0,,
Burundi,5,,1.0,,4.0,0,,0.4,0.08,80.0,7.0
Caribbean Netherlands,5,,,,,5,,191.0,,110.0,4195.0
Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
South Sudan,4,,,,,4,,0.4,,,
Anguilla,3,,,,1.0,2,,200.0,,,
Saint Pierre Miquelon,1,,,,,1,,173.0,,,
Yemen,1,,,,,1,,0.03,,,
China,82758,11.0,4632.0,,77123.0,1003,82.0,57.0,3.0,,
Total:,2489956,9453.0,170552.0,155.0,653190.0,1666214,57336.0,319.4,21.9,,
